date,total_crashes,total_segments,total_positive_segments,crash_rate,avg_crashes_last_7_days,avg_crashes_last_30_days,temperature_2m_mean,precipitation_sum,windspeed_10m_max,rain_indicator,crashes_7d_avg_city,crashes_30d_avg_city,crash_rate_7d_avg_city,crash_rate_30d_avg_city,day_of_week,month,hidden_state,state_probability_max,state_label
2021-09-22,138,11641,138,0.0118546516622283,0.1047160896830169,0.4591529937290611,22.8,4.9,30.1,1.0,167.85714285714286,177.93333333333334,0.0141249524464024,0.0149815307963233,2,9,0,1.0,Low Risk Regime
2021-09-23,174,11641,173,0.0148612662142427,0.1009363456747702,0.4585516708186581,23.2,18.4,40.9,1.0,173.28571428571428,177.83333333333334,0.01462810018776,0.0149872576811843,3,9,0,1.0,Low Risk Regime
2021-09-24,199,11641,193,0.0165793316725367,0.1042006700455287,0.4582939609999141,18.8,26.2,15.5,1.0,172.57142857142858,178.23333333333332,0.0145176531225839,0.0150158921054892,4,9,0,1.0,Low Risk Regime
2021-09-25,197,11641,196,0.0168370414912808,0.1037711536809552,0.4593248002748905,18.4,0.0,7.7,0.0,177.42857142857142,178.5,0.0149717132794188,0.015050253414655,5,9,1,1.0,Moderate Risk Regime
2021-09-26,177,11641,175,0.0150330727600721,0.1066918649600549,0.460012026458208,18.3,0.0,24.3,0.0,175.28571428571428,177.93333333333334,0.0147876348374587,0.0150073017781977,6,9,1,1.0,Moderate Risk Regime
2021-09-27,178,11641,176,0.0151189760329868,0.1054033158663345,0.4585516708186581,20.0,0.0,25.5,0.0,174.71428571428572,178.53333333333333,0.0147999067335894,0.015061707184377,0,9,1,1.0,Moderate Risk Regime
2021-09-28,152,11641,150,0.0128854909372047,0.1050597027746757,0.4600979297311227,19.8,15.3,19.4,1.0,173.57142857142858,177.2,0.014738547252936,0.0149586232568794,1,9,0,1.0,Low Risk Regime
2021-09-29,205,11641,202,0.017352461128769,0.1043724765913581,0.4566617988145348,15.9,0.1,22.2,1.0,183.1428571428571,178.43333333333334,0.015523948605299,0.0150645706268075,2,9,0,1.0,Low Risk Regime
2021-09-30,195,11641,192,0.016493428399622,0.1101279958766429,0.4598402199123786,15.6,0.0,20.7,0.0,186.1428571428571,179.2,0.0157571146317817,0.0151247029178478,3,9,1,1.0,Moderate Risk Regime
2021-10-01,216,11641,214,0.0183833004037453,0.1119319646078515,0.4618159951894167,14.5,0.0,12.6,0.0,188.57142857142856,180.63333333333333,0.0160148244505258,0.0152449674999284,4,10,1,1.0,Moderate Risk Regime
2021-10-02,196,11641,194,0.0166652349454514,0.1133923202474014,0.4655098359247487,16.7,0.0,17.7,0.0,188.42857142857144,180.86666666666667,0.0159902806582645,0.0152850556939552,5,10,1,1.0,Moderate Risk Regime
2021-10-03,155,11641,148,0.0127136843913753,0.1133064169744867,0.4661111588351516,19.1,0.0,13.6,0.0,185.28571428571428,179.83333333333334,0.0156589394627363,0.0151876986513186,6,10,1,1.0,Moderate Risk Regime
2021-10-04,165,11641,161,0.0138304269392663,0.1114165449703633,0.463448157374796,19.6,22.8,19.2,1.0,183.42857142857144,178.86666666666667,0.0154748610207763,0.0151046588208344,0,10,0,1.0,Low Risk Regime
2021-10-05,181,11641,179,0.0153766858517309,0.1102998024224723,0.4609569624602697,17.2,0.0,15.9,0.0,187.57142857142856,180.36666666666667,0.0158307460085657,0.0152363771726369,1,10,1,1.0,Moderate Risk Regime
2021-10-06,149,11641,149,0.01279958766429,0.1127909973369985,0.4648226097414311,18.0,0.0,6.9,0.0,179.57142857142858,179.56666666666666,0.0151803355136402,0.0151762448815966,2,10,1,1.0,Moderate Risk Regime
2021-10-07,216,11641,214,0.0183833004037453,0.1079804140537754,0.4627609311914784,18.8,0.4,11.0,1.0,182.57142857142856,180.53333333333333,0.0154503172285149,0.0152707384818028,3,10,0,1.0,Low Risk Regime
2021-10-08,193,11641,186,0.0159780087621338,0.1097843827849841,0.4652521261060046,18.7,0.0,12.6,0.0,179.28571428571428,181.06666666666663,0.0151067041368561,0.0153050997909687,4,10,1,1.0,Moderate Risk Regime
2021-10-09,141,11641,136,0.0116828451163989,0.107808607507946,0.4666265784726398,17.7,0.4,22.3,1.0,171.42857142857142,180.4,0.0143949341612772,0.0152392406150674,5,10,0,1.0,Low Risk Regime
2021-10-10,141,11641,136,0.0116828451163989,0.1030839274976376,0.4649085130143458,17.6,2.8,28.1,1.0,169.42857142857142,178.26666666666668,0.0142476714077092,0.015061707184377,6,10,0,1.0,Low Risk Regime
2021-10-11,127,11641,126,0.0108238123872519,0.1018812816768318,0.4594107035478051,18.4,0.0,27.8,0.0,164.0,176.43333333333334,0.0138181550431357,0.0149013544082696,0,10,1,1.0,Moderate Risk Regime
2021-10-12,144,11641,139,0.011940554935143,0.0986169573060733,0.4546860235374967,17.8,0.0,12.8,0.0,158.71428571428572,175.33333333333334,0.0133272791979088,0.0148011339232024,1,10,1,1.0,Moderate Risk Regime
2021-10-13,138,11641,135,0.0115969418434842,0.0954385362082295,0.4518512155313117,18.2,0.1,12.9,1.0,157.14285714285714,172.76666666666668,0.0131554726520794,0.0145777854136242,2,10,0,1.0,Low Risk Regime
2021-10-14,164,11641,154,0.0132291040288635,0.0944936002061678,0.44523666351688,19.5,0.0,16.8,0.0,149.71428571428572,172.0,0.0124191588842392,0.0144861552558485,3,10,1,1.0,Moderate Risk Regime
2021-10-15,157,11641,151,0.0129713942101194,0.0900266300146035,0.4432608882398419,19.8,0.0,18.5,0.0,144.57142857142858,171.16666666666666,0.0119896425196657,0.0144031154253643,4,10,1,1.0,Moderate Risk Regime
2021-10-16,151,11641,149,0.01279958766429,0.0869341121896744,0.4411133064169745,20.3,17.8,27.9,1.0,146.0,171.66666666666666,0.0121491771693644,0.0144517939466827,5,10,0,1.0,Low Risk Regime
2021-10-17,143,11641,138,0.0118546516622283,0.0877931449188214,0.4424018555106949,14.1,0.2,24.5,1.0,146.28571428571428,169.63333333333333,0.0121737209616257,0.0142685336311313,6,10,0,1.0,Low Risk Regime
2021-10-18,130,11641,122,0.0104801992955931,0.0879649514646508,0.4371617558628983,12.2,0.0,33.5,0.0,146.71428571428572,168.53333333333333,0.012124633377103,0.0141625862612032,0,10,1,1.0,Moderate Risk Regime
2021-10-19,120,11641,115,0.0098788763851902,0.0882226612833949,0.4343269478567133,13.6,0.0,24.9,0.0,143.28571428571428,166.13333333333333,0.0118301078699669,0.0139478280789164,1,10,1,1.0,Moderate Risk Regime
2021-10-20,148,11641,145,0.0124559745726312,0.0861609827334421,0.4281419122068551,18.1,0.0,21.1,0.0,144.71428571428572,165.0,0.0119528268312737,0.0138619248060017,2,10,1,1.0,Moderate Risk Regime
2021-10-21,150,11641,147,0.0126277811184606,0.0870200154625891,0.4252212009277553,17.3,0.0,17.8,0.0,142.71428571428572,164.66666666666666,0.011866923558359,0.0138390172665578,3,10,1,1.0,Moderate Risk Regime
2021-10-22,146,11641,142,0.0121982647538871,0.0858173696417833,0.4243621681986084,17.6,0.0,17.9,0.0,141.14285714285714,164.93333333333334,0.0117564764931829,0.0138504710362798,4,10,1,1.0,Moderate Risk Regime
2021-10-23,110,11641,108,0.0092775534747873,0.0848724336397216,0.4250493943819259,13.1,0.4,14.9,1.0,135.28571428571428,162.8,0.0112533287518254,0.0136643472782979,5,10,0,1.0,Low Risk Regime
2021-10-24,69,11641,66,0.00566961601237,0.081350399450219,0.4195515849153853,12.1,0.7,13.0,1.0,124.71428571428572,158.46666666666667,0.0103697522304171,0.0133006900896257,6,10,0,1.0,Low Risk Regime
2021-10-25,134,11641,131,0.0112533287518254,0.0749935572545314,0.4083841594364745,18.6,10.9,20.1,1.0,125.28571428571428,156.36666666666667,0.0104801992955931,0.0131145663316439,0,10,0,1.0,Low Risk Regime
2021-10-26,193,11641,192,0.016493428399622,0.0753371703461902,0.4029722532428486,15.9,78.8,31.3,1.0,135.71428571428572,156.9,0.0114251352976548,0.0131632448529622,1,10,0,1.0,Low Risk Regime
2021-10-27,188,11641,186,0.0159780087621338,0.0816081092689631,0.4043467056094837,14.1,6.8,36.5,1.0,141.42857142857142,157.23333333333332,0.0119282830390123,0.0131918792772671,2,10,0,1.0,Low Risk Regime
2021-10-28,211,11641,205,0.0176101709475131,0.085044240185551,0.4052057383386307,11.7,0.0,20.2,0.0,150.14285714285714,159.2,0.0126400530145912,0.013349368610944,3,10,1,1.0,Moderate Risk Regime
2021-10-29,178,11641,176,0.0151189760329868,0.0902843398333476,0.4102740314405979,11.7,9.3,38.0,1.0,154.71428571428572,158.3,0.0130572974830341,0.0132749191077513,4,10,0,1.0,Low Risk Regime
2021-10-30,193,11641,188,0.0161498153079632,0.0930332445666179,0.407954643071901,15.7,6.7,40.9,1.0,166.57142857142858,158.23333333333332,0.0140390491734877,0.0132634653380293,5,10,0,1.0,Low Risk Regime
2021-10-31,191,11641,187,0.0160639120350485,0.1001632162185379,0.4077828365260716,14.8,5.9,22.1,1.0,184.0,157.4,0.015523948605299,0.0131861523924061,6,10,0,1.0,Low Risk Regime
2021-11-01,189,11641,186,0.0159780087621338,0.1106434155141311,0.4056352547032042,11.9,0.0,21.9,0.0,191.8571428571429,157.16666666666666,0.0161989028924859,0.0131632448529622,0,11,1,1.0,Moderate Risk Regime
2021-11-02,154,11641,150,0.0128854909372047,0.1153680955244394,0.4050339317928013,9.5,0.7,14.6,1.0,186.28571428571428,157.13333333333333,0.0156834832549977,0.0131689717378232,1,11,0,1.0,Low Risk Regime
2021-11-03,177,11641,172,0.014775362941328,0.1120178678807662,0.4049480285198866,7.1,0.1,17.1,1.0,184.71428571428572,157.53333333333333,0.0155116767091683,0.0132004696045586,2,11,0,1.0,Low Risk Regime
2021-11-04,161,11641,160,0.0137445236663516,0.1110729318787045,0.405978867794863,6.6,0.0,10.3,0.0,177.57142857142858,156.86666666666667,0.0149594413832881,0.0131460641983792,3,11,1,1.0,Moderate Risk Regime
2021-11-05,212,11641,206,0.0176960742204277,0.1067777682329696,0.404260802336569,6.6,0.0,15.5,0.0,182.42857142857144,158.96666666666667,0.0153275982672082,0.0133092804169172,4,11,1,1.0,Moderate Risk Regime
2021-11-06,180,11641,175,0.0150330727600721,0.1096984795120694,0.409672708530195,7.0,0.0,9.5,0.0,180.57142857142856,157.76666666666668,0.0151680636175095,0.0131976061621281,5,11,1,1.0,Moderate Risk Regime
2021-11-07,140,11641,140,0.0120264582080577,0.1085817369641783,0.4065801907052658,7.1,0.0,11.2,0.0,173.28571428571428,156.0,0.0145912844993679,0.0130658878103255,6,11,1,1.0,Moderate Risk Regime
2021-11-08,179,11641,177,0.0152048793059015,0.1042006700455287,0.4020273172407869,10.9,0.0,19.2,0.0,171.85714285714286,157.26666666666668,0.0144808374341919,0.0131832889499756,0,11,1,1.0,Moderate Risk Regime
2021-11-09,173,11641,169,0.0145176531225839,0.1033416373163817,0.4052916416115454,11.8,0.0,10.1,0.0,174.57142857142858,158.33333333333334,0.0147140034606747,0.0132777825501818,1,11,1,1.0,Moderate Risk Regime
2021-11-10,194,11641,193,0.0165793316725367,0.104973799501761,0.4080405463448157,12.7,0.4,22.5,1.0,177.0,160.56666666666666,0.0149717132794188,0.0134696331930246,2,11,0,1.0,Low Risk Regime
2021-11-11,160,11641,156,0.0134009105746928,0.1064341551413108,0.4137960656301005,10.2,0.4,25.1,1.0,176.85714285714286,161.1,0.0149226256948961,0.0135183117143429,3,11,0,1.0,Low Risk Regime
2021-11-12,208,11641,203,0.0174383644016837,0.1063482518683961,0.4151705179967356,15.4,16.1,40.7,1.0,176.28571428571428,163.43333333333334,0.0148858100065041,0.0137130257996162,4,11,0,1.0,Low Risk Regime
2021-11-13,188,11641,182,0.015634395670475,0.1060046387767374,0.4211837471007645,9.3,3.8,37.8,1.0,177.42857142857142,164.23333333333332,0.0149717132794188,0.01379320218767,5,11,0,1.0,Low Risk Regime
2021-11-14,150,11641,145,0.0124559745726312,0.1066918649600549,0.4232454256507172,6.2,0.7,20.7,1.0,178.85714285714286,164.0,0.0150330727600721,0.013776021533087,6,11,0,1.0,Low Risk Regime
2021-11-15,204,11641,199,0.0170947513100249,0.1075508976892019,0.4226441027403144,5.7,1.1,31.0,1.0,182.42857142857144,165.76666666666668,0.0153030544749469,0.0139191936546115,0,11,0,1.0,Low Risk Regime
2021-11-16,187,11641,184,0.0158062022163044,0.1096984795120694,0.4271969762047934,5.4,0.0,21.3,0.0,184.42857142857144,167.23333333333332,0.0154871329169069,0.0140509120064141,1,11,1,1.0,Moderate Risk Regime
2021-11-17,170,11641,164,0.0140881367580104,0.1109011253328751,0.4309767202130401,7.5,0.0,21.6,0.0,181.0,168.56666666666666,0.0151312479291175,0.0141711765884946,2,11,1,1.0,Moderate Risk Regime
2021-11-18,212,11641,209,0.0179537840391718,0.1088394467829224,0.434412851129628,13.6,2.6,24.0,1.0,188.42857142857144,171.63333333333333,0.0157816584240431,0.0144403401769607,3,11,0,1.0,Low Risk Regime
2021-11-19,184,11641,180,0.0154625891246456,0.1133064169744867,0.4423159522377802,7.0,3.0,29.8,1.0,185.0,172.83333333333334,0.0154994048130376,0.0145405606620278,4,11,0,1.0,Low Risk Regime
2021-11-20,160,11641,157,0.0134868138476075,0.1112447384245339,0.4454084700627094,4.4,0.0,15.5,0.0,181.0,173.16666666666666,0.0151926074097708,0.0145691950863327,5,11,1,1.0,Moderate Risk Regime
2021-11-21,148,11641,148,0.0127136843913753,0.1088394467829224,0.4462675027918564,8.4,0.7,20.5,1.0,180.71428571428572,173.23333333333332,0.0152294230981628,0.0145863757409157,6,11,0,1.0,Low Risk Regime
2021-11-22,170,11641,167,0.0143458465767545,0.108667640237093,0.4464393093376858,8.6,1.4,23.5,1.0,175.85714285714286,175.23333333333332,0.0148367224219814,0.0147553188443146,0,11,0,1.0,Low Risk Regime
2021-11-23,196,11641,194,0.0166652349454514,0.1057469289579933,0.4515935057125676,2.4,0.5,28.6,1.0,177.14285714285714,179.46666666666667,0.0149594413832881,0.0151218394754173,1,11,0,1.0,Low Risk Regime
2021-11-24,216,11641,211,0.0181255905850012,0.1065200584142255,0.4625032213727343,2.4,0.0,18.2,0.0,183.71428571428572,182.2,0.0155362205014296,0.0153509148698565,2,11,1,1.0,Moderate Risk Regime
2021-11-25,116,11641,114,0.0097929731122755,0.1104716089683016,0.4695472897517395,6.1,0.0,11.8,0.0,170.0,179.63333333333333,0.0143703903690159,0.0151275663602783,3,11,1,1.0,Moderate Risk Regime
2021-11-26,136,11641,131,0.0112533287518254,0.1022248947684906,0.4629327377373078,6.0,8.4,29.7,1.0,163.14285714285714,177.9,0.013769067458613,0.0149700770266013,4,11,0,1.0,Low Risk Regime
2021-11-27,142,11641,140,0.0120264582080577,0.0981015376685851,0.4584657675457435,2.3,0.0,30.4,0.0,160.57142857142858,175.6,0.0135604452243916,0.0147839532686195,5,11,1,1.0,Moderate Risk Regime
2021-11-28,159,11641,156,0.0134009105746928,0.0965552787561206,0.4525384417146293,2.3,2.0,10.9,1.0,162.14285714285714,174.96666666666667,0.0136586203934369,0.0147266844200097,6,11,0,1.0,Low Risk Regime
2021-11-29,189,11641,185,0.0158921054892191,0.0975002147581822,0.45090627952925,3.1,0.3,21.6,1.0,164.85714285714286,174.83333333333334,0.013879514523789,0.0147180940927182,0,11,0,1.0,Low Risk Regime
2021-11-30,159,11641,158,0.0135727171205222,0.0991323769435615,0.4505626664375913,1.4,0.2,19.0,1.0,159.57142857142858,173.76666666666668,0.0134377262630849,0.014635054262234,1,11,0,1.0,Low Risk Regime
2021-12-01,122,11641,117,0.0100506829310196,0.0959539558457177,0.4478137617043209,4.5,0.1,16.6,1.0,146.14285714285714,171.53333333333333,0.0122841680268018,0.0144374767345302,2,12,0,1.0,Low Risk Regime
2021-12-02,165,11641,160,0.0137445236663516,0.0878790481917361,0.4420582424190362,10.2,2.1,28.1,1.0,153.14285714285714,171.9,0.0128486752488126,0.0144661111588351,3,12,0,1.0,Low Risk Regime
2021-12-03,197,11641,193,0.0165793316725367,0.0920883085645563,0.4430031784210978,5.7,0.0,27.7,0.0,161.85714285714286,172.56666666666666,0.0136095328089143,0.0145262434498754,4,12,1,1.0,Moderate Risk Regime
2021-12-04,163,11641,158,0.0135727171205222,0.0973284082123528,0.4447212438793918,4.5,0.0,13.7,0.0,164.85714285714286,172.63333333333333,0.0138304269392663,0.0145205165650144,5,12,1,1.0,Moderate Risk Regime
2021-12-05,142,11641,140,0.0120264582080577,0.0991323769435615,0.4448930504252212,4.5,0.0,15.2,0.0,162.42857142857142,170.3,0.0136340766011756,0.0143315293646021,6,12,1,1.0,Moderate Risk Regime
2021-12-06,188,11641,184,0.0158062022163044,0.0976720213040116,0.4388798213211923,12.4,5.5,36.0,1.0,162.28571428571428,170.56666666666666,0.0136218047050449,0.0143573003464765,0,12,0,1.0,Low Risk Regime
2021-12-07,150,11641,147,0.0126277811184606,0.0975861180310969,0.4395670475045099,3.7,0.1,28.3,1.0,161.0,170.9,0.0134868138476075,0.0143773444434899,1,12,0,1.0,Low Risk Regime
2021-12-08,155,11641,152,0.0130572974830341,0.0968129885748647,0.4404260802336569,2.8,0.5,14.7,1.0,165.71428571428572,170.1,0.013916330212181,0.0143057583827277,2,12,0,1.0,Low Risk Regime
2021-12-09,154,11641,151,0.0129713942101194,0.0996477965810497,0.4383644016837041,1.4,0.0,19.7,0.0,164.14285714285714,169.46666666666667,0.013805883147005,0.0142542164189788,3,12,1,1.0,Moderate Risk Regime
2021-12-10,165,11641,165,0.0141740400309251,0.098702860578988,0.4367322394983249,5.4,0.0,10.7,0.0,159.57142857142858,168.5,0.0134622700553462,0.0141740400309251,4,12,1,1.0,Moderate Risk Regime
2021-12-11,194,11641,189,0.0162357185808779,0.0959539558457177,0.4342410445837986,12.2,6.0,35.7,1.0,164.0,169.63333333333333,0.013842698835397,0.0142685336311313,5,12,0,1.0,Low Risk Regime
2021-12-12,156,11641,153,0.0131432007559488,0.0986169573060733,0.4371617558628983,6.9,0.9,34.2,1.0,166.0,167.9,0.0140022334850957,0.0141253615096068,6,12,0,1.0,Low Risk Regime
2021-12-13,164,11641,161,0.0138304269392663,0.0998196031268791,0.432694785671334,5.7,0.0,20.1,0.0,162.57142857142858,167.1,0.0137199798740903,0.0140652292185665,0,12,1,1.0,Moderate Risk Regime
2021-12-14,193,11641,189,0.0162357185808779,0.0977579245769263,0.4306331071213813,6.1,0.0,18.9,0.0,168.71428571428572,168.53333333333333,0.0142353995115785,0.0141912206855081,1,12,1,1.0,Moderate Risk Regime
2021-12-15,164,11641,160,0.0137445236663516,0.1014517653122584,0.4343269478567133,6.2,1.0,22.9,1.0,170.0,167.2,0.0143335746806239,0.014079546430719,2,12,0,1.0,Low Risk Regime
2021-12-16,166,11641,164,0.0140881367580104,0.1022248947684906,0.4308908169401254,11.9,0.0,24.1,0.0,171.71428571428572,166.5,0.0144931093303226,0.0140222775821092,3,12,1,1.0,Moderate Risk Regime
2021-12-17,174,11641,172,0.014775362941328,0.103255734043467,0.4290868482089167,11.7,0.0,22.0,0.0,173.0,166.63333333333333,0.0145790126032373,0.0140451851215531,4,12,1,1.0,Moderate Risk Regime
2021-12-18,191,11641,185,0.0158921054892191,0.1040288634996993,0.4294304613005755,5.7,3.7,12.7,1.0,172.57142857142858,165.93333333333334,0.0145299250187146,0.0139764625032213,5,12,0,1.0,Low Risk Regime
2021-12-19,170,11641,160,0.0137445236663516,0.1037711536809552,0.4276264925693669,3.9,0.4,27.6,1.0,174.57142857142858,165.46666666666667,0.0146158282916293,0.0139191936546115,6,12,0,1.0,Low Risk Regime
2021-12-20,176,11641,175,0.0150330727600721,0.104973799501761,0.4264238467485611,-1.1,0.0,17.9,0.0,176.28571428571428,166.0,0.0147876348374587,0.0139707356183603,0,12,1,1.0,Moderate Risk Regime
2021-12-21,129,11641,129,0.011081522205996,0.1060046387767374,0.4277982991151963,1.5,0.1,13.8,1.0,167.14285714285714,165.36666666666667,0.0140513210696184,0.013916330212181,1,12,0,1.0,Low Risk Regime
2021-12-22,151,11641,150,0.0128854909372047,0.1005068293101967,0.426166136929817,4.4,4.1,26.7,1.0,165.28571428571428,164.73333333333332,0.0139286021083117,0.0138676516908627,2,12,0,1.0,Low Risk Regime
2021-12-23,167,11641,166,0.0142599433038398,0.0993900867623056,0.4245339747444377,0.2,0.0,19.6,0.0,165.42857142857142,163.76666666666668,0.013953145900573,0.013787475302809,3,12,1,1.0,Moderate Risk Regime
2021-12-24,157,11641,155,0.0133150073017781,0.0994759900352203,0.4220427798299115,1.6,2.0,14.8,1.0,163.0,161.8,0.0137445236663516,0.0136271225267016,4,12,0,1.0,Low Risk Regime
2021-12-25,114,11641,111,0.0095352632935314,0.0980156343956704,0.4169744867279443,5.6,4.7,14.4,1.0,152.0,161.73333333333332,0.012836403352682,0.0136185321994101,5,12,0,1.0,Low Risk Regime
2021-12-26,102,11641,100,0.0085903272914698,0.0914010823812387,0.4168026801821149,6.5,0.2,23.5,1.0,142.28571428571428,160.6,0.0121000895848417,0.0135297654840649,6,12,0,1.0,Low Risk Regime
2021-12-27,114,11641,113,0.0097070698393608,0.0855596598230392,0.4138819689030152,1.3,1.7,13.7,1.0,133.42857142857142,159.66666666666666,0.0113392320247401,0.0134524525384417,0,12,0,1.0,Low Risk Regime
2021-12-28,128,11641,128,0.0109956189330813,0.0802336569023279,0.4114766772614036,5.3,0.4,13.0,1.0,133.28571428571428,158.63333333333333,0.0113269601286094,0.0133722761503879,1,12,0,1.0,Low Risk Regime
2021-12-29,106,11641,104,0.0089339403831285,0.0801477536294132,0.408813675801048,5.6,10.6,12.4,1.0,126.85714285714286,155.86666666666667,0.0107624529065985,0.0131403373135183,2,12,0,1.0,Low Risk Regime
2021-12-30,133,11641,126,0.0108238123872519,0.0762821063482518,0.4016837041491281,6.6,3.1,11.2,1.0,122.0,155.0,0.0102715770613717,0.0130487071557426,3,12,0,1.0,Low Risk Regime
2021-12-31,127,11641,121,0.0103942960226784,0.0733613950691521,0.3994502190533459,8.8,1.2,15.1,1.0,117.71428571428572,155.16666666666666,0.0098543325929289,0.0130601609254645,4,12,0,1.0,Low Risk Regime
2022-01-01,147,11641,140,0.0120264582080577,0.0707842968817111,0.3998797354179194,9.7,17.4,12.9,1.0,122.42857142857144,154.56666666666666,0.0102102175807183,0.0130028920768547,5,1,0,1.0,Low Risk Regime
2022-01-02,105,11641,104,0.0089339403831285,0.0736191048878962,0.3983334765054548,9.7,17.9,26.6,1.0,122.85714285714286,151.5,0.010259305165241,0.0127480457005411,6,1,0,1.0,Low Risk Regime
2022-01-03,107,11641,106,0.0091057469289579,0.0738768147066403,0.3904303753973026,-1.1,1.9,30.9,1.0,121.85714285714286,149.63333333333333,0.0101734018923263,0.0125991466941557,0,1,0,1.0,Low Risk Regime
2022-01-04,140,11641,138,0.0118546516622283,0.0732754917962374,0.3856197921140795,-3.0,0.0,21.4,0.0,123.57142857142856,149.56666666666666,0.010296120853633,0.0125934198092947,1,1,1,1.0,Moderate Risk Regime
2022-01-05,178,11641,162,0.013916330212181,0.0743063310712138,0.3854479855682501,2.2,0.3,23.0,1.0,133.85714285714286,149.23333333333332,0.011007890829212,0.0125304240758239,2,1,0,1.0,Low Risk Regime
2022-01-06,114,11641,112,0.0096211665664461,0.080491366721072,0.3845889528391031,2.0,0.0,19.8,0.0,131.14285714285714,148.03333333333333,0.0108360842833826,0.0124302035907568,3,1,1,1.0,Moderate Risk Regime
2022-01-07,136,11641,133,0.0114251352976548,0.0788592045356928,0.381496435014174,-1.6,9.0,25.5,1.0,132.42857142857142,147.4,0.0109833470369506,0.0123757981845774,4,1,0,1.0,Low Risk Regime
2022-01-08,141,11641,137,0.0117687483893136,0.0796323339919251,0.3798642728287947,-5.7,0.0,20.8,0.0,131.57142857142858,146.96666666666667,0.0109465313485586,0.0123357099905506,5,1,1,1.0,Moderate Risk Regime
2022-01-09,127,11641,123,0.0105661025685078,0.0791169143544369,0.3787475302809037,0.5,5.0,24.0,1.0,134.71428571428572,145.7,0.0111796973750414,0.01221544540847,6,1,0,1.0,Low Risk Regime
2022-01-10,124,11641,121,0.0103942960226784,0.0810067863585602,0.3754832059101451,-1.3,0.0,26.3,0.0,137.14285714285714,143.36666666666667,0.0113637758170014,0.0120207313231967,0,1,1,1.0,Moderate Risk Regime
2022-01-11,138,11641,133,0.0114251352976548,0.0824671419981101,0.3694699768061163,-6.9,0.0,28.0,0.0,136.85714285714286,142.76666666666668,0.0113024163363481,0.0119634624745869,1,1,1,1.0,Moderate Risk Regime
2022-01-12,127,11641,125,0.0107379091143372,0.0822953354522807,0.3679237178936517,-1.9,0.0,22.0,0.0,129.57142857142858,141.53333333333333,0.0108483561795132,0.0118603785470893,2,1,1,1.0,Moderate Risk Regime
2022-01-13,153,11641,153,0.0131432007559488,0.0779142685336311,0.3647452967958079,1.1,0.0,10.0,0.0,135.14285714285714,140.2,0.0113515039208708,0.0117572946195916,3,1,1,1.0,Moderate Risk Regime
2022-01-14,157,11641,154,0.0132291040288635,0.0812644961773043,0.36130916587922,1.7,0.0,36.4,0.0,138.14285714285714,139.96666666666667,0.0116092137396149,0.0117401139650087,4,1,1,1.0,Moderate Risk Regime
2022-01-15,136,11641,132,0.0113392320247401,0.083068464908513,0.3607078429688171,-7.9,0.0,22.9,0.0,137.42857142857142,138.96666666666667,0.0115478542589615,0.011648483807233,5,1,1,1.0,Moderate Risk Regime
2022-01-16,143,11641,139,0.011940554935143,0.0826389485439395,0.3581307447813762,-6.5,4.6,30.0,1.0,139.71428571428572,137.93333333333334,0.0117442045970522,0.0115539902070268,6,1,0,1.0,Low Risk Regime
2022-01-17,98,11641,97,0.0083326174727257,0.0840134009105746,0.3554677433210205,3.7,35.8,54.0,1.0,136.0,134.83333333333334,0.0114496790899161,0.0113020072731437,0,1,0,1.0,Low Risk Regime
2022-01-18,143,11641,142,0.0121982647538871,0.0817799158147925,0.3474787389399536,-0.8,0.0,31.4,0.0,136.71428571428572,133.93333333333334,0.0115601261550922,0.0112504653093949,1,1,1,1.0,Moderate Risk Regime
2022-01-19,137,11641,136,0.0116828451163989,0.082209432179366,0.3451593505712567,1.9,0.0,24.8,0.0,138.14285714285714,132.63333333333333,0.0116951170125296,0.0111387910546058,2,1,1,1.0,Moderate Risk Regime
2022-01-20,144,11641,143,0.0122841680268018,0.083068464908513,0.3418091229275835,0.9,7.1,23.6,1.0,136.85714285714286,133.13333333333333,0.0115723980512228,0.0111788792486327,3,1,0,1.0,Low Risk Regime
2022-01-21,159,11641,157,0.0134868138476075,0.0822953354522807,0.343097672021304,-7.9,0.0,23.3,0.0,137.14285714285714,133.4,0.0116092137396149,0.0111989233456461,4,1,1,1.0,Moderate Risk Regime
2022-01-22,151,11641,151,0.0129713942101194,0.0824671419981101,0.3437848982046216,-6.7,0.0,19.8,0.0,139.28571428571428,132.86666666666667,0.0118423797660976,0.0111559717091887,5,1,1,1.0,Moderate Risk Regime
2022-01-23,135,11641,134,0.0115110385705695,0.0837556910918305,0.3424104458379864,-2.0,0.3,14.4,1.0,138.14285714285714,132.13333333333333,0.0117810202854443,0.0110958394181485,6,1,0,1.0,Low Risk Regime
2022-01-24,139,11641,136,0.0116828451163989,0.083068464908513,0.3405205738338631,-1.2,0.2,15.1,1.0,144.0,132.96666666666667,0.0122596242345404,0.0111674254789107,0,1,0,1.0,Low Risk Regime
2022-01-25,133,11641,130,0.0111674254789107,0.0865904990980156,0.3426681556567305,1.7,0.0,17.1,0.0,142.57142857142858,134.0,0.0121123614809724,0.0112533287518254,1,1,1,1.0,Moderate Risk Regime
2022-01-26,147,11641,146,0.0125418778455459,0.0857314663688686,0.3453311571170862,-5.1,0.0,21.6,0.0,144.0,135.1,0.0122350804422791,0.0113478223520316,2,1,1,1.0,Moderate Risk Regime
