segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,segment_length,road_type,lanes,maxspeed,oneway,is_bridge,is_tunnel,is_junction,segment_curvature,bearing_change_max,u_degree,v_degree,intersection_degree_max,near_intersection,near_traffic_signal,near_crossing,curvature_norm,bearing_norm,intersection_norm,visibility_risk_score,gmm_cluster,cluster_probability_max,cluster_label
56853,30,0.0117324990222917,0.1077004355343672,0.0117324990222917,0.0821274931560422,0.3519749706687524,23.602046344744497,secondary,3.0,25.0,0,0,0,0,0.0,0.0,3,3,3,0,1,0,0.0,0.0,0.4285714285714285,0.0857142857142857,4,1.0,Elevated Risk Corridors
56858,44,0.0172076652326945,0.1300698962358024,0.0172076652326945,0.1204536566288619,0.516229956980837,19.847709851042794,secondary,3.0,25.0,0,0,0,0,0.0,0.0,3,3,3,0,1,0,0.0,0.0,0.4285714285714285,0.0857142857142857,4,1.0,Elevated Risk Corridors
56859,33,0.0121235823230348,0.1094590642928352,0.0121235823230348,0.0903402424716464,0.3871724677356277,164.09073769561115,secondary,3.0,25.0,0,0,0,0,4.3060756555579616e-05,2.1672903098747724,3,4,4,1,1,0,8.612151311115923e-06,0.0125152749472845,0.5714285714285714,0.1192952691251525,3,0.9999999096109532,Moderate-Risk Segments
56862,52,0.0199452483378959,0.1398394903919137,0.0199452483378959,0.1423543214704732,0.6100899491591709,76.3712990478441,secondary,3.0,25.0,0,0,0,0,0.0001283370585847,2.370965375052606,3,3,3,0,1,0,2.566741171694531e-05,0.0136914207681708,0.4285714285714285,0.0912011209862408,4,1.0,Elevated Risk Corridors
56863,30,0.0113414157215486,0.1059111649485042,0.0113414157215486,0.0821274931560422,0.3500195541650371,182.40984217891904,residential,2.0,25.0,0,0,0,0,0.0001831374960201,5.222096678421622,3,4,4,1,1,0,3.662749920403385e-05,0.0301556166398049,0.5714285714285714,0.1263626119413179,3,0.9999427382446376,Moderate-Risk Segments
56868,37,0.0132968322252639,0.1145650885249978,0.0132968322252639,0.101290574892452,0.4341024638247946,88.00648709090187,secondary,4.0,25.0,0,0,0,0,5.147314719389229e-05,1.9717904264473705,4,3,4,1,1,0,1.0294629438778458e-05,0.0113863376830389,0.5714285714285714,0.1188443672107053,3,0.9999999370333106,Moderate-Risk Segments
56872,90,0.0348064137661321,0.1833250416123373,0.0348064137661321,0.2463824794681267,1.0559249120062573,87.3150889840197,primary,2.0,25.0,0,0,0,0,1.5075906747430425e-05,0.7433937046091614,4,3,4,1,1,0,3.0151813494860846e-06,0.0042928151179717,0.5714285714285714,0.1160040464054427,3,0.9999999637316968,Moderate-Risk Segments
56875,33,0.0129057489245209,0.1128900996681604,0.0129057489245209,0.0903402424716464,0.3871724677356277,10.542634196774976,residential,1.0,25.0,1,0,0,0,0.0,0.0,4,4,4,1,1,0,0.0,0.0,0.5714285714285714,0.1142857142857142,2,0.9999999804275037,Low-Risk Baseline
56881,29,0.0109503324208056,0.104089672375475,0.0109503324208056,0.0793899100508408,0.3402424716464607,8.889750956710541,residential,1.0,25.0,0,0,0,0,0.0,0.0,3,4,4,1,1,0,0.0,0.0,0.5714285714285714,0.1142857142857142,3,0.9999999858378176,Moderate-Risk Segments
56889,23,0.0086038326163472,0.0923750174599172,0.0086038326163472,0.0629644114196323,0.2675009777082519,8.824920154329964,residential,1.0,25.0,0,0,0,0,0.0,0.0,4,4,4,1,1,0,0.0,0.0,0.5714285714285714,0.1142857142857142,3,0.999999996280863,Moderate-Risk Segments
