segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified,kmeans_cluster,gmm_cluster
347,64,0.0250293312475557,0.156244715466387,0.0250293312475557,0.1752053187328901,0.7422761048103246,12.635705905357842,3.889949159170904,21.59225655064529,0.0240174672489082,0.0262045646661031,227.6928151153952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
348,24,0.0089949159170903,0.1004191840581575,0.0089949159170903,0.0657019945248337,0.2815799765350019,12.635705905357842,3.889949159170904,21.59225655064529,0.0094614264919941,0.0084530853761623,77.54807464686209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
349,24,0.0093859992178333,0.0964444913587477,0.0093859992178333,0.0657019945248337,0.2815799765350019,12.635705905357842,3.889949159170904,21.59225655064529,0.0116448326055312,0.0067624683009298,227.6928151153952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
350,53,0.0199452483378959,0.1478873749456485,0.0199452483378959,0.1450919045756746,0.6151740320688307,12.635705905357842,3.889949159170904,21.59225655064529,0.0203784570596797,0.0194420963651732,233.73035017302703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4
352,20,0.0078216660148611,0.0881108605116461,0.0078216660148611,0.0547516621040281,0.2346499804458349,12.635705905357842,3.889949159170904,21.59225655064529,0.0109170305676855,0.0042265426880811,77.3968347222253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
355,26,0.0101681658193195,0.1003429714941982,0.0101681658193195,0.0711771607352366,0.3050449745795854,12.635705905357842,3.889949159170904,21.59225655064529,0.0138282387190684,0.0059171597633136,77.4061882717053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
360,22,0.0086038326163472,0.0923750174599172,0.0086038326163472,0.0602268283144309,0.2581149784904185,12.635705905357842,3.889949159170904,21.59225655064529,0.0058224163027656,0.0118343195266272,79.22143548428683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
366,32,0.0121235823230348,0.1146532001250722,0.0121235823230348,0.087602659366445,0.3754399687133359,12.635705905357842,3.889949159170904,21.59225655064529,0.0145560407569141,0.0092983939137785,149.2138195115147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
373,30,0.0113414157215486,0.1112737903899697,0.0113414157215486,0.0821274931560422,0.3519749706687524,12.635705905357842,3.889949159170904,21.59225655064529,0.0109170305676855,0.0118343195266272,79.30444797369069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
375,25,0.0093859992178333,0.1023120302814446,0.0093859992178333,0.0684395776300351,0.2933124755572937,12.635705905357842,3.889949159170904,21.59225655064529,0.007278020378457,0.0118343195266272,79.7800787501032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
376,74,0.0289401642549863,0.1676711839210909,0.0289401642549863,0.2025811497849041,0.8682049276495893,12.635705905357842,3.889949159170904,21.59225655064529,0.0334788937409024,0.0236686390532544,105.78735875514336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
377,70,0.0262025811497849,0.1702475549868886,0.0262025811497849,0.1916308173640985,0.8212749315604224,12.635705905357842,3.889949159170904,21.59225655064529,0.0262008733624454,0.0262045646661031,196.4489067620228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
378,22,0.0086038326163472,0.0923750174599172,0.0086038326163472,0.0602268283144309,0.2581149784904185,12.635705905357842,3.889949159170904,21.59225655064529,0.0101892285298398,0.0067624683009298,82.68199750775989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
389,25,0.0093859992178333,0.1023120302814446,0.0093859992178333,0.0684395776300351,0.2933124755572937,12.635705905357842,3.889949159170904,21.59225655064529,0.0065502183406113,0.0126796280642434,248.6148608057524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
392,22,0.0082127493156042,0.0965174412434276,0.0082127493156042,0.0602268283144309,0.2581149784904185,12.635705905357842,3.889949159170904,21.59225655064529,0.0087336244541484,0.007607776838546,86.89222109223142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
