segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified
113457,24,0.00899491591709034,0.10041918405815749,0.00899491591709034,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.0076077768385460695,218.0974261411507,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113459,158,0.06100899491591709,0.2440504870933252,0.06100899491591709,0.43058271411810717,1.818537348455221,12.635705905357842,3.8899491591709037,21.59225655064529,0.05967976710334789,0.06255283178360102,782.1488649526973,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113461,328,0.11654282362143137,0.36894601719547665,0.11654282362143137,0.8967540086038326,3.838091513492374,12.635705905357842,3.8899491591709037,21.59225655064529,0.12445414847161572,0.1073541842772612,903.5780668100024,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113463,219,0.07821666014861166,0.3065809572338827,0.07821666014861166,0.5995307000391084,2.569417285881893,12.635705905357842,3.8899491591709037,21.59225655064529,0.07423580786026202,0.08284023668639054,521.0417790982306,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113464,106,0.03989049667579194,0.20707912426443004,0.03989049667579194,0.2901838091513492,1.2436448963629254,12.635705905357842,3.8899491591709037,21.59225655064529,0.03566229985443959,0.044801352493660185,1127.812911585222,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113465,112,0.04067266327727806,0.2229885319860469,0.04067266327727806,0.3066093077825577,1.3140398904966757,12.635705905357842,3.8899491591709037,21.59225655064529,0.04294032023289665,0.03803888419273035,509.0306872350544,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113466,97,0.03637074696910442,0.19909841506741982,0.03637074696910442,0.26554556120453654,1.1380524051622996,12.635705905357842,3.8899491591709037,21.59225655064529,0.03784570596797671,0.034657650042265425,580.2606360742599,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113470,36,0.012905748924520923,0.1274112598026794,0.012905748924520923,0.09855299178725069,0.42158779820101683,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.018596787827557058,11.236464542042569,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113478,20,0.007821666014861166,0.08811086051164645,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.006550218340611353,0.009298393913778529,314.4734569003125,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113485,21,0.008212749315604223,0.09026896920535665,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.005094614264919942,0.011834319526627219,67.93084643349121,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113486,127,0.04575674618693782,0.23461437197597648,0.04575674618693782,0.3476730543605788,1.490027375831052,12.635705905357842,3.8899491591709037,21.59225655064529,0.048034934497816595,0.04311073541842773,140.14536263962222,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113488,289,0.1020727414939382,0.3540158235185286,0.1020727414939382,0.7911615174032068,3.38365271802894,12.635705905357842,3.8899491591709037,21.59225655064529,0.10407569141193596,0.09974640743871513,559.1803425324645,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113512,208,0.07704341024638248,0.2887294573826951,0.07704341024638248,0.5694172858818929,2.43605788032851,12.635705905357842,3.8899491591709037,21.59225655064529,0.08369723435225619,0.06931530008453085,1677.556434372696,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113514,96,0.037152913570590536,0.1921745427745089,0.037152913570590536,0.26280797809933515,1.1263199061400078,12.635705905357842,3.8899491591709037,21.59225655064529,0.039301310043668124,0.034657650042265425,485.6161962563747,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113516,240,0.08173640985529917,0.3376907690587826,0.08173640985529917,0.6570199452483378,2.8157997653500195,12.635705905357842,3.8899491591709037,21.59225655064529,0.08806404657933042,0.07438715131022823,650.4773617057009,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113518,641,0.20688306609307783,0.5337994230644356,0.20688306609307783,1.7547907704341024,7.50645287446226,12.635705905357842,3.8899491591709037,21.59225655064529,0.2096069868995633,0.2037193575655114,1112.0596968935913,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113522,23,0.00899491591709034,0.09443248851994764,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.005917159763313609,89.28999947470814,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113588,52,0.02033633163863903,0.1411756344530465,0.02033633163863903,0.14235432147047322,0.6100899491591709,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.021132713440405747,248.15951661535885,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113593,84,0.03167774736018772,0.1847475503679626,0.03167774736018772,0.22995698083691826,0.9780993351583888,12.635705905357842,3.8899491591709037,21.59225655064529,0.039301310043668124,0.02282333051563821,36.78718962742617,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113601,37,0.014470082127493155,0.11944152608647679,0.014470082127493155,0.10129057489245209,0.43410246382479467,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.01098901098901099,80.38469678658083,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113607,37,0.014078998826750098,0.12267334986591437,0.014078998826750098,0.10129057489245209,0.43410246382479467,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.013524936601859678,19.433948510643436,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113612,30,0.011732499022291749,0.1077004355343669,0.011732499022291749,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.01098901098901099,17.87011610692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113624,34,0.01329683222526398,0.11456508852499787,0.01329683222526398,0.09307782557684786,0.3989049667579194,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01267962806424345,20.208885962108685,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113630,40,0.014470082127493155,0.13323685875768865,0.014470082127493155,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.011834319526627219,269.11849716681536,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113632,48,0.01838091513492374,0.13859758130733796,0.01838091513492374,0.13140398904966757,0.5631599530700039,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.0169061707523246,16.23375846030729,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113634,33,0.012905748924520923,0.11289009966816035,0.012905748924520923,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01267962806424345,17.633106011449026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113636,29,0.010950332420805632,0.1095429024364783,0.010950332420805632,0.07938991005084083,0.3402424716464607,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.01267962806424345,18.53539395812608,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113638,50,0.019163081736409855,0.14128613868460774,0.019163081736409855,0.13687915526007038,0.5866249511145875,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.01944209636517329,19.07132685045155,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113642,35,0.01368791552600704,0.11621462215410612,0.01368791552600704,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.01267962806424345,18.81627984901034,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113646,49,0.019163081736409855,0.13712480321536608,0.019163081736409855,0.134141572154869,0.5748924520922957,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.01944209636517329,18.86078842955945,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113648,47,0.01838091513492374,0.13435072084937222,0.01838091513492374,0.12866640594446618,0.5514274540477122,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.02028740490278952,266.94144927760664,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113653,55,0.02111849824012515,0.14777559465383427,0.02111849824012515,0.15056707078607742,0.6452874462260462,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.02282333051563821,266.0596563045258,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113655,41,0.015252248728979272,0.13171344175901048,0.015252248728979272,0.11224090731325773,0.48103245991396165,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.01267962806424345,19.044424510377542,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113657,56,0.021509581540868204,0.14903650229911697,0.021509581540868204,0.15330465389127884,0.6570199452483378,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.027049873203719356,266.7485475060885,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113659,48,0.01838091513492374,0.13859758130733782,0.01838091513492374,0.13140398904966757,0.5631599530700039,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.01944209636517329,18.29016950556324,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113661,59,0.02268283144309738,0.15275078026806074,0.02268283144309738,0.16151740320688307,0.6922174423152131,12.635705905357842,3.8899491591709037,21.59225655064529,0.027656477438136828,0.0169061707523246,267.18659756476745,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113663,48,0.018771998435666796,0.13574541219056216,0.018771998435666796,0.13140398904966757,0.5631599530700039,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.01944209636517329,17.789499520103497,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113666,48,0.01759874853343762,0.14413269848011986,0.01759874853343762,0.13140398904966757,0.5631599530700039,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.018596787827557058,265.5879509562218,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113667,39,0.015252248728979272,0.1225785211912008,0.015252248728979272,0.1067657411028549,0.4575674618693782,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.015215553677092139,19.08758428929294,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113669,68,0.026202581149784906,0.16333720271521435,0.026202581149784906,0.18615565115369573,0.7978099335158388,12.635705905357842,3.8899491591709037,21.59225655064529,0.027656477438136828,0.024513947590870666,18.41760552155114,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113672,32,0.012514665623777864,0.11118850518583889,0.012514665623777864,0.08760265936644505,0.37543996871333596,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01098901098901099,266.8107289729394,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113674,91,0.03519749706687524,0.18739779602238654,0.03519749706687524,0.2491200625733281,1.067657411028549,12.635705905357842,3.8899491591709037,21.59225655064529,0.03202328966521106,0.03888419273034658,18.94403214315889,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113676,53,0.02072741493938209,0.14249817697569966,0.02072741493938209,0.1450919045756746,0.6218224481814627,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.024513947590870666,265.85835199710834,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113678,41,0.01564333202972233,0.12870881137880866,0.01564333202972233,0.11224090731325773,0.48103245991396165,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.011834319526627219,20.291475471777467,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113681,56,0.021509581540868204,0.14903650229911689,0.021509581540868204,0.15330465389127884,0.6570199452483378,12.635705905357842,3.8899491591709037,21.59225655064529,0.024017467248908297,0.018596787827557058,267.11510948127705,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113682,27,0.010559249120062574,0.10223423554634631,0.010559249120062574,0.07391474384043802,0.3167774736018772,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.01267962806424345,20.082615884060917,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113685,29,0.01134141572154869,0.1059111649485042,0.01134141572154869,0.07938991005084083,0.3402424716464607,12.635705905357842,3.8899491591709037,21.59225655064529,0.005822416302765648,0.01775147928994083,237.3551461319683,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113686,37,0.014470082127493155,0.11944152608647672,0.014470082127493155,0.10129057489245209,0.43410246382479467,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.014370245139475908,20.752141715995062,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113689,20,0.007821666014861166,0.0881108605116463,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.0076077768385460695,95.72014260458872,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113691,62,0.023464998044583497,0.15885037372683378,0.023464998044583497,0.1697301525224873,0.7274149393820883,12.635705905357842,3.8899491591709037,21.59225655064529,0.027656477438136828,0.018596787827557058,18.306909467575498,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113692,33,0.012905748924520923,0.1128900996681604,0.012905748924520923,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.014370245139475908,87.2867913817976,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113697,56,0.021900664841611264,0.14638786289886246,0.021900664841611264,0.15330465389127884,0.6570199452483378,12.635705905357842,3.8899491591709037,21.59225655064529,0.021106259097525473,0.02282333051563821,17.438987454215827,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113701,62,0.021900664841611264,0.1684141671207887,0.021900664841611264,0.1697301525224873,0.7274149393820883,12.635705905357842,3.8899491591709037,21.59225655064529,0.023289665211062592,0.02028740490278952,18.081514282938848,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113711,29,0.01134141572154869,0.10591116494850429,0.01134141572154869,0.07938991005084083,0.3402424716464607,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.01267962806424345,17.751460339347375,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113757,70,0.026202581149784906,0.17024755498688882,0.026202581149784906,0.19163081736409857,0.805240516229957,12.635705905357842,3.8899491591709037,21.59225655064529,0.026200873362445413,0.026204564666103127,1013.977077282716,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113765,100,0.035588580367618305,0.21311568911145376,0.035588580367618305,0.27375831052014077,1.1650371529135706,12.635705905357842,3.8899491591709037,21.59225655064529,0.04294032023289665,0.027049873203719356,412.3886491543249,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113770,40,0.014861165428236215,0.13026737088833004,0.014861165428236215,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.016060862214708368,257.15528355906736,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113776,248,0.0899491591709034,0.32012982296084713,0.0899491591709034,0.6789206100899492,2.904966757919437,12.635705905357842,3.8899491591709037,21.59225655064529,0.09243085880640466,0.08706677937447169,862.7899216013275,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113786,52,0.02033633163863903,0.1411756344530464,0.02033633163863903,0.14235432147047322,0.6100899491591709,12.635705905357842,3.8899491591709037,21.59225655064529,0.022561863173216887,0.01775147928994083,47.81008640855555,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113788,594,0.18576456785295267,0.5380701229015074,0.18576456785295267,1.623777864685178,6.93351583887368,12.635705905357842,3.8899491591709037,21.59225655064529,0.1841339155749636,0.18765849535080303,561.0337202866142,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113793,130,0.04888541259288228,0.23015159001986218,0.04888541259288228,0.35471255377395383,1.5150567070786078,12.635705905357842,3.8899491591709037,21.59225655064529,0.04585152838427948,0.052409129332206254,1630.015897374239,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113797,34,0.01329683222526398,0.11456508852499811,0.01329683222526398,0.09307782557684786,0.3989049667579194,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.01098901098901099,215.6750830949806,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113798,24,0.00899491591709034,0.10041918405815738,0.00899491591709034,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.0084530853761623,88.40377530771157,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113806,21,0.008212749315604223,0.09026896920535663,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.005917159763313609,235.3044966561377,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113819,159,0.05944466171294486,0.25261776803479896,0.05944466171294486,0.43527571372702384,1.865467344544388,12.635705905357842,3.8899491591709037,21.59225655064529,0.06986899563318777,0.047337278106508875,637.3801972042137,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113820,85,0.032850997262416894,0.18147201005969524,0.032850997262416894,0.23073914743840437,0.9859210011732499,12.635705905357842,3.8899491591709037,21.59225655064529,0.028384279475982533,0.03803888419273035,1055.3626815843677,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113826,34,0.012905748924520923,0.11793062419150986,0.012905748924520923,0.09307782557684786,0.3989049667579194,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.014370245139475908,128.69973926327648,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113844,61,0.021900664841611264,0.1673048568229954,0.021900664841611264,0.16699256941728588,0.7117716073523661,12.635705905357842,3.8899491591709037,21.59225655064529,0.021834061135371178,0.02197802197802198,836.0031919899748,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113845,43,0.016034415330465387,0.13455555859116397,0.016034415330465387,0.11771607352366054,0.5044974579585452,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.015215553677092139,478.8178379703873,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113846,140,0.05201407899882675,0.23927280227110054,0.05201407899882675,0.38326163472819713,1.6351192804067267,12.635705905357842,3.8899491591709037,21.59225655064529,0.055312954876273655,0.04818258664412511,791.2319438086993,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113847,43,0.016816581931951506,0.12860891540193903,0.016816581931951506,0.11771607352366054,0.5044974579585452,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.015215553677092139,476.8070817239469,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113856,147,0.05240516229956981,0.25526466132563547,0.05240516229956981,0.402424716464607,1.7164646069612828,12.635705905357842,3.8899491591709037,21.59225655064529,0.04512372634643377,0.060862214708368556,188.78431275372125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113859,63,0.024638247946812672,0.15505033558393644,0.024638247946812672,0.1724677356276887,0.7391474384043801,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.030431107354184278,17.582016081123925,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113862,103,0.037935080172076655,0.20825209426606917,0.037935080172076655,0.281971059835745,1.194759483770043,12.635705905357842,3.8899491591709037,21.59225655064529,0.039301310043668124,0.03634826711749789,13.617975830238825,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113865,146,0.053578412201798986,0.2467818443517024,0.053578412201798986,0.39968713335940553,1.705123191239734,12.635705905357842,3.8899491591709037,21.59225655064529,0.055312954876273655,0.05156382079459002,20.072556000502296,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113867,24,0.009385999217833398,0.09644449135874758,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.0076077768385460695,89.61527548058653,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113869,125,0.046147829487680876,0.22801563126438432,0.046147829487680876,0.342197888150176,1.4665623777864685,12.635705905357842,3.8899491591709037,21.59225655064529,0.04585152838427948,0.04649196956889264,81.1209617107962,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113870,128,0.04810324599139617,0.22690033109415242,0.04810324599139617,0.3480641376613219,1.4779037935080173,12.635705905357842,3.8899491591709037,21.59225655064529,0.05167394468704512,0.04395604395604396,17.96221446263702,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113874,48,0.01838091513492374,0.13859758130733787,0.01838091513492374,0.13140398904966757,0.5631599530700039,12.635705905357842,3.8899491591709037,21.59225655064529,0.020378457059679767,0.016060862214708368,217.9661293326065,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113883,20,0.007821666014861166,0.08811086051164631,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.00507185122569738,561.3716152443458,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113884,52,0.01994524833789597,0.14392022921284803,0.01994524833789597,0.14235432147047322,0.6100899491591709,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.021132713440405747,27.37629881983279,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113904,141,0.053578412201798986,0.23505807301791365,0.053578412201798986,0.3859992178333985,1.6409855299178726,12.635705905357842,3.8899491591709037,21.59225655064529,0.05312954876273653,0.05409974640743871,201.65737771547083,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113908,31,0.012123582323034806,0.1094590642928352,0.012123582323034806,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.006762468300929839,424.0853585564257,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113915,29,0.010559249120062574,0.11305803858048441,0.010559249120062574,0.07938991005084083,0.3402424716464607,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.01014370245139476,140.0662975286295,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113916,31,0.01134141572154869,0.11638828112305837,0.01134141572154869,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.01014370245139476,253.87417305973284,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113917,61,0.023464998044583497,0.15517265238846187,0.023464998044583497,0.16699256941728588,0.7156824403597967,12.635705905357842,3.8899491591709037,21.59225655064529,0.02911208151382824,0.0169061707523246,1031.397873927603,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113920,24,0.009385999217833398,0.0964444913587477,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.009298393913778529,756.0585589845242,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113923,41,0.014470082127493155,0.1403418988769207,0.014470082127493155,0.11224090731325773,0.48103245991396165,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.0169061707523246,401.9187721560444,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113924,35,0.012905748924520923,0.1227631199886136,0.012905748924520923,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.014370245139475908,594.3175047464432,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113944,59,0.02268283144309738,0.15275078026806074,0.02268283144309738,0.16151740320688307,0.6867422761048103,12.635705905357842,3.8899491591709037,21.59225655064529,0.023289665211062592,0.02197802197802198,65.74807243460133,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113950,21,0.008212749315604223,0.09026896920535654,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.00422654268808115,780.3207196815663,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113956,41,0.01564333202972233,0.12870881137880877,0.01564333202972233,0.11224090731325773,0.47673054360578804,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.011834319526627219,27.052699199466833,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113957,28,0.010950332420805632,0.1040896723754752,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.014370245139475908,269.2274052395525,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113962,72,0.024638247946812672,0.18552111624594342,0.024638247946812672,0.1931951505670708,0.8150175987485334,12.635705905357842,3.8899491591709037,21.59225655064529,0.02911208151382824,0.01944209636517329,1972.7390734324797,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113967,35,0.01329683222526398,0.11953372334149143,0.01329683222526398,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.0169061707523246,56.838422278620335,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113989,22,0.008603832616347283,0.09237501745991723,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.005822416302765648,0.011834319526627219,1060.1945126016108,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114005,25,0.009777082518576457,0.09841381471547953,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.005822416302765648,0.014370245139475908,15.798111417168895,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114019,133,0.049276495893625344,0.23577041123232292,0.049276495893625344,0.3640985529917872,1.5604223699648025,12.635705905357842,3.8899491591709037,21.59225655064529,0.05167394468704512,0.04649196956889264,707.7764907284038,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114025,44,0.016816581931951506,0.13304379173885178,0.016816581931951506,0.12045365662886194,0.516229956980837,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.016060862214708368,24.8762221760456,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114032,35,0.01368791552600704,0.11621462215410629,0.01368791552600704,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.015215553677092139,27.747317048602888,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114036,23,0.008603832616347283,0.09848841303183094,0.008603832616347283,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.01014370245139476,143.4172652635104,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114038,56,0.021900664841611264,0.14638786289886252,0.021900664841611264,0.15330465389127884,0.6570199452483378,12.635705905357842,3.8899491591709037,21.59225655064529,0.024745269286754003,0.018596787827557058,24.657413843326708,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114048,47,0.01838091513492374,0.13435072084937222,0.01838091513492374,0.12866640594446618,0.5514274540477122,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.01775147928994083,23.704127124657308,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114052,48,0.01838091513492374,0.13859758130733787,0.01838091513492374,0.13140398904966757,0.5541650371529135,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.0169061707523246,24.121055560841235,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114054,30,0.011732499022291749,0.10770043553436709,0.011732499022291749,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.013524936601859678,143.25459020329433,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114057,51,0.019554165037152915,0.14260980221053768,0.019554165037152915,0.1396167383652718,0.5983574501368791,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.02028740490278952,141.97119451413178,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114062,20,0.007821666014861166,0.08811086051164634,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.006762468300929839,119.17993329780316,0,0,0,0,0,0,1,0,0,0,0,0,0,0
