date,total_crashes,crash_rate,avg_crashes_last_7_days,avg_crashes_last_30_days,temperature_2m_mean,precipitation_sum,windspeed_10m_max,rain_indicator,hidden_state,state_probability_max,state_label
2019-06-09,292,0.023967013143200756,0.229877158319732,0.9804140537754489,18.3,0.0,24.9,0.0,2,1.0,High Risk Regime
2019-06-10,351,0.029293016063912033,0.22850270595309682,0.9690748217507087,17.5,15.4,25.2,1.0,2,1.0,High Risk Regime
2019-06-11,404,0.03384588952839103,0.22609741431148528,0.9672708530195,20.4,8.7,29.2,1.0,2,1.0,High Risk Regime
2019-06-12,391,0.03204192079718237,0.22953354522807318,0.9713083068464908,17.8,0.0,23.0,0.0,2,1.0,High Risk Regime
2019-06-13,351,0.029464822609741433,0.22901812559058501,0.9729404690318701,16.9,22.8,32.8,1.0,2,1.0,High Risk Regime
2019-06-14,439,0.035478051713770296,0.22266128339489735,0.9704492741173438,18.0,0.7,28.7,1.0,2,1.0,High Risk Regime
2019-06-15,360,0.03040975861180311,0.2208573146636887,0.9728545657589555,20.3,0.0,24.7,0.0,2,1.0,High Risk Regime
2019-06-16,284,0.02413881968903015,0.22231767030323854,0.9716519199381496,22.5,3.2,20.9,1.0,2,1.0,High Risk Regime
2019-06-17,328,0.027059530968129887,0.22163044411992097,0.9569624602697363,21.5,5.2,12.3,1.0,2,1.0,High Risk Regime
2019-06-18,428,0.0350485353491968,0.21965466884288293,0.9535263293531484,21.3,10.9,14.8,1.0,2,1.0,High Risk Regime
2019-06-19,351,0.028949402972253242,0.22171634739283566,0.9629756893737651,19.8,11.7,16.9,1.0,2,1.0,High Risk Regime
2019-06-20,411,0.03350227643673224,0.21828021647624773,0.9608281075508976,22.2,10.9,15.4,1.0,2,1.0,High Risk Regime
2019-06-21,472,0.03796924662829654,0.22343441285112964,0.956189330813504,20.8,15.9,26.4,1.0,2,1.0,High Risk Regime
2019-06-22,399,0.03298685679924405,0.22626922085731466,0.9628897861008504,20.5,0.0,24.3,0.0,2,1.0,High Risk Regime
2019-06-23,347,0.028777596426423847,0.2296194485009879,0.9597113650030066,21.7,0.0,18.3,0.0,2,1.0,High Risk Regime
2019-06-24,436,0.03539214844085559,0.23503135469461386,0.9509492311657074,22.4,0.0,13.8,0.0,2,1.0,High Risk Regime
2019-06-25,379,0.031440597886779484,0.24430890816940126,0.9613435271883859,23.4,9.0,11.8,1.0,2,1.0,High Risk Regime
2019-06-26,489,0.040202731724078684,0.24009964779658105,0.9670990464736706,25.3,0.2,18.4,1.0,2,1.0,High Risk Regime
2019-06-27,447,0.036422987715831974,0.25195429945880937,0.987458122154454,25.6,0.0,17.4,0.0,2,1.0,High Risk Regime
2019-06-28,456,0.03796924662829654,0.2550468172837385,0.9915814792543596,25.1,0.3,13.6,1.0,2,1.0,High Risk Regime
2019-06-29,386,0.03169830770552358,0.2536723649171033,0.9998281934541706,25.9,1.4,19.3,1.0,2,1.0,High Risk Regime
2019-06-30,332,0.027574950605618074,0.25255562236921225,1.0018898720041234,24.1,0.0,29.0,0.0,2,1.0,High Risk Regime
2019-07-01,416,0.033588179709646934,0.2512670732754918,0.9894338974314921,23.5,0.0,17.7,0.0,2,1.0,High Risk Regime
2019-07-02,346,0.02860578988059445,0.24954900781719783,0.9986255476333649,24.8,0.4,17.5,1.0,2,1.0,High Risk Regime
2019-07-03,386,0.03204192079718237,0.2467141998110128,1.0018898720041234,25.9,0.7,10.1,1.0,2,1.0,High Risk Regime
2019-07-04,212,0.01803968731208659,0.2378661627007989,1.0024911949145263,25.7,0.0,17.7,0.0,2,1.0,High Risk Regime
2019-07-05,297,0.02413881968903015,0.21767889356584486,0.9894338974314921,23.9,0.4,20.9,1.0,2,1.0,High Risk Regime
2019-07-06,267,0.022248947684906796,0.20402027317240787,0.9808435701400223,26.3,8.5,18.8,1.0,2,1.0,High Risk Regime
2019-07-07,273,0.022334850957821492,0.1937977836955588,0.9672708530195,24.6,2.3,18.7,1.0,2,1.0,High Risk Regime
2019-07-08,348,0.028691693153509147,0.18872949059359162,0.9512069409844515,22.0,11.2,9.4,1.0,2,1.0,High Risk Regime
2019-07-09,404,0.033588179709646934,0.18288806803539215,0.951636457349025,25.2,0.0,12.1,0.0,2,1.0,High Risk Regime
2019-07-10,329,0.027145434241044583,0.18787045786444465,0.9612576239154712,26.0,0.0,22.3,0.0,2,1.0,High Risk Regime
2019-07-11,387,0.03255734043467056,0.18297397130830684,0.9593677519113478,24.8,8.6,25.2,1.0,2,1.0,High Risk Regime
2019-07-12,462,0.037110213899149556,0.19800704406837902,0.957907396271798,25.5,3.0,24.0,1.0,2,1.0,High Risk Regime
2019-07-13,317,0.025770981874409415,0.2121810840993042,0.9640065286487415,24.8,0.0,17.2,0.0,2,1.0,High Risk Regime
2019-07-14,313,0.02559917532858002,0.2164762477450391,0.9610858173696418,26.6,0.0,22.6,0.0,2,1.0,High Risk Regime
2019-07-15,369,0.0308392749763766,0.219912378661627,0.9502620049823898,24.7,0.0,13.9,0.0,2,1.0,High Risk Regime
2019-07-16,413,0.03393179280130573,0.22171634739283566,0.9510351344386221,26.6,0.1,21.3,1.0,2,1.0,High Risk Regime
2019-07-17,392,0.032815050253414656,0.22248947684906795,0.9621166566446182,27.7,17.1,16.3,1.0,2,1.0,High Risk Regime
2019-07-18,369,0.030667468430547205,0.22790138304269392,0.9676144661111589,25.0,11.4,18.0,1.0,2,1.0,High Risk Regime
2019-07-19,420,0.034619018984623315,0.22635512413022937,0.9625461730091917,27.1,0.1,15.8,1.0,2,1.0,High Risk Regime
2019-07-20,341,0.028433983334765055,0.22274718666781204,0.9684734988403059,29.9,0.7,19.3,1.0,2,1.0,High Risk Regime
2019-07-21,276,0.023107980414053774,0.2248088652177648,0.962460269736277,29.9,0.1,20.4,1.0,2,1.0,High Risk Regime
2019-07-22,413,0.03401769607422043,0.22163044411992097,0.9456232282449961,26.8,27.5,21.2,1.0,2,1.0,High Risk Regime
2019-07-23,313,0.026114594966068206,0.22541018812816768,0.9468258740658019,22.2,24.1,18.4,1.0,2,1.0,High Risk Regime
2019-07-24,381,0.03126879134095009,0.21681986083669788,0.9439051627867022,23.2,1.2,12.4,1.0,2,1.0,High Risk Regime
2019-07-25,363,0.03032385533888841,0.2158749248346362,0.9391804827763938,24.0,0.0,11.2,0.0,2,1.0,High Risk Regime
2019-07-26,392,0.031956017524267674,0.215359505197148,0.9378060304097586,24.2,0.0,13.3,0.0,2,1.0,High Risk Regime
2019-07-27,350,0.028949402972253242,0.21295421355553645,0.9294734129370329,24.3,0.0,17.9,0.0,2,1.0,High Risk Regime
2019-07-28,316,0.0262864015118976,0.21372734301176874,0.9211407954643072,26.3,0.0,18.1,0.0,2,1.0,High Risk Regime
2019-07-29,385,0.031440597886779484,0.21716347392835667,0.9091143372562495,26.6,0.7,17.7,1.0,2,1.0,High Risk Regime
2019-07-30,380,0.03135469461386479,0.21475818228674512,0.9090284339833348,27.5,0.4,19.9,1.0,2,1.0,High Risk Regime
2019-07-31,366,0.03032385533888841,0.2205137015720299,0.9131517910832403,25.7,12.0,14.7,1.0,2,1.0,High Risk Regime
2019-08-01,379,0.030925178249291297,0.21922515247830943,0.9088566274375054,25.7,0.0,10.5,0.0,2,1.0,High Risk Regime
2019-08-02,354,0.029207112790997337,0.2205996048449446,0.9116914354436904,25.3,0.1,16.9,1.0,2,1.0,High Risk Regime
2019-08-03,343,0.02809037024310626,0.21733528047418607,0.9089425307104201,24.3,1.7,18.1,1.0,2,1.0,High Risk Regime
2019-08-04,274,0.022506657503650888,0.2167339575637832,0.9201958594622455,25.7,2.0,9.1,1.0,2,1.0,High Risk Regime
2019-08-05,374,0.03126879134095009,0.21312602010136586,0.9182200841852075,24.1,0.0,15.6,0.0,2,1.0,High Risk Regime
2019-08-06,351,0.02826217678893566,0.2121810840993042,0.9274117343870801,24.0,1.0,16.1,1.0,2,1.0,High Risk Regime
2019-08-07,380,0.03135469461386479,0.20968988918477793,0.9341121896744266,23.8,17.4,19.2,1.0,2,1.0,High Risk Regime
2019-08-08,426,0.0352203418950262,0.21089253500558372,0.9368610944076969,23.9,1.0,21.3,1.0,2,1.0,High Risk Regime
2019-08-09,371,0.0308392749763766,0.21492998883257453,0.9387509664118203,24.2,0.3,17.3,1.0,2,1.0,High Risk Regime
2019-08-10,346,0.028348080061850356,0.21639034447212438,0.9423589038742376,22.9,0.0,22.3,0.0,2,1.0,High Risk Regime
2019-08-11,294,0.024396529507774246,0.21664805429086847,0.938836869684735,21.9,0.0,15.1,0.0,2,1.0,High Risk Regime
2019-08-12,320,0.026458208057727,0.21836611974916245,0.9244051198350657,23.2,0.0,25.6,0.0,2,1.0,High Risk Regime
2019-08-13,275,0.023022077141139078,0.21372734301176874,0.9246628296538099,23.5,8.0,13.8,1.0,2,1.0,High Risk Regime
2019-08-14,316,0.026114594966068206,0.2071986942702517,0.9213985052830513,23.3,10.1,11.2,1.0,2,1.0,High Risk Regime
2019-08-15,327,0.026973627695215188,0.201700884803711,0.9168456318185723,23.0,1.1,17.1,1.0,2,1.0,High Risk Regime
2019-08-16,311,0.02551327205566532,0.19319646078515593,0.9094579503479082,22.8,0.9,15.3,1.0,2,1.0,High Risk Regime
2019-08-17,309,0.02516965896400653,0.18804226441027402,0.9024997852418177,24.2,2.8,13.4,1.0,2,1.0,High Risk Regime
2019-08-18,281,0.023107980414053774,0.1848638433124302,0.8973455888669358,24.7,13.5,13.8,1.0,2,1.0,High Risk Regime
2019-08-19,333,0.02731724078687398,0.18374710076453912,0.8854050339317928,26.2,1.9,14.2,1.0,2,1.0,High Risk Regime
2019-08-20,362,0.029636629155570828,0.1848638433124302,0.8847178077484752,25.4,0.0,14.9,0.0,2,1.0,High Risk Regime
2019-08-21,302,0.024911949145262433,0.19233742805600892,0.8921054892191392,26.2,7.5,25.8,1.0,2,1.0,High Risk Regime
2019-08-22,362,0.030152048793059015,0.19113478223520317,0.8825702259256077,26.7,5.3,16.6,1.0,2,1.0,High Risk Regime
2019-08-23,335,0.02774675715144747,0.1941413967872176,0.886779486298428,21.4,16.8,18.5,1.0,2,1.0,High Risk Regime
2019-08-24,310,0.025770981874409415,0.19620307533717035,0.8828279357443518,20.5,0.0,16.6,0.0,2,1.0,High Risk Regime
2019-08-25,279,0.023022077141139078,0.19628897861008504,0.8782750622798728,20.3,0.0,23.7,0.0,2,1.0,High Risk Regime
2019-08-26,303,0.025083755691091832,0.19611717206425563,0.868567992440512,18.7,0.0,17.6,0.0,2,1.0,High Risk Regime
2019-08-27,301,0.024826045872347737,0.1935400738768147,0.8645305386135211,19.3,0.0,13.0,0.0,2,1.0,High Risk Regime
2019-08-28,341,0.02809037024310626,0.18829997422901812,0.8632419895198007,20.8,11.3,14.3,1.0,2,1.0,High Risk Regime
2019-08-29,353,0.028863499699338546,0.19165020187269136,0.859462245511554,22.4,0.0,21.1,0.0,2,1.0,High Risk Regime
2019-08-30,385,0.03221372734301177,0.19087707241645907,0.8571428571428571,22.8,0.0,20.9,0.0,2,1.0,High Risk Regime
2019-08-31,287,0.024310626234859547,0.19517223606219397,0.8587750193282364,22.6,0.0,15.2,0.0,2,1.0,High Risk Regime
2019-09-01,281,0.023107980414053774,0.19319646078515593,0.8508719182200842,20.7,0.0,20.4,0.0,2,1.0,High Risk Regime
2019-09-02,255,0.020616785499527533,0.1933682673309853,0.8446009792973113,21.8,8.4,17.5,1.0,2,1.0,High Risk Regime
2019-09-03,373,0.0308392749763766,0.1892449102310798,0.8370414912808178,21.9,0.0,13.6,0.0,2,1.0,High Risk Regime
2019-09-04,365,0.030152048793059015,0.19542994588093807,0.845545915299373,23.7,1.8,27.2,1.0,2,1.0,High Risk Regime
2019-09-05,371,0.0307533717034619,0.19749162443089083,0.8447727858431406,20.3,0.0,20.5,0.0,2,1.0,High Risk Regime
2019-09-06,330,0.027231337513959283,0.19903788334335537,0.8464908513014345,18.3,1.7,29.5,1.0,2,1.0,High Risk Regime
2019-09-07,303,0.025255562236921228,0.194313203333047,0.8421956876556996,18.5,8.1,22.3,1.0,2,1.0,High Risk Regime
2019-09-08,280,0.023623400051541964,0.19568765569968216,0.8316295850871919,20.1,0.0,15.9,0.0,2,1.0,High Risk Regime
2019-09-09,364,0.02998024224722962,0.19560175242676747,0.8238123872519543,20.4,1.5,13.9,1.0,2,1.0,High Risk Regime
2019-09-10,384,0.03152650115969419,0.20496520917446956,0.8253586461644189,20.9,0.6,21.6,1.0,2,1.0,High Risk Regime
2019-09-11,383,0.031182888068035392,0.20591014517653122,0.8330899407267417,24.8,0.1,22.4,1.0,2,1.0,High Risk Regime
2019-09-12,401,0.03341637316381754,0.2074564040889958,0.8385018469203677,22.5,7.8,20.2,1.0,2,1.0,High Risk Regime
2019-09-13,399,0.03298685679924405,0.21003350227643675,0.8493256593076196,17.4,0.0,20.7,0.0,2,1.0,High Risk Regime
2019-09-14,296,0.02422472296194485,0.2159608281075509,0.8564556309595396,20.4,0.0,26.9,0.0,2,1.0,High Risk Regime
2019-09-15,365,0.030152048793059015,0.215359505197148,0.8537926294991839,22.4,0.5,9.0,1.0,2,1.0,High Risk Regime
2019-09-16,368,0.03040975861180311,0.22266128339489735,0.8584314062365777,21.4,0.8,11.5,1.0,2,1.0,High Risk Regime
2019-09-17,387,0.03212782407009707,0.22300489648655614,0.8634996993385448,19.1,0.0,17.9,0.0,2,1.0,High Risk Regime
2019-09-18,368,0.0308392749763766,0.22326260630530023,0.8726054462675028,16.6,0.3,16.4,1.0,2,1.0,High Risk Regime
2019-09-19,365,0.029636629155570828,0.22197405721157976,0.8756120608195173,15.2,0.0,9.8,0.0,2,1.0,High Risk Regime
2019-09-20,413,0.03401769607422043,0.21888153938665064,0.8758697706382613,17.6,0.0,13.0,0.0,2,1.0,High Risk Regime
2019-09-21,329,0.026973627695215188,0.2200841852074564,0.8854050339317928,19.9,0.0,10.1,0.0,2,1.0,High Risk Regime
2019-09-22,325,0.02731724078687398,0.22291899321364145,0.8825702259256077,21.6,0.0,20.5,0.0,2,1.0,High Risk Regime
2019-09-23,407,0.03384588952839103,0.21948286229705352,0.8817111931964607,25.1,0.1,20.7,1.0,2,1.0,High Risk Regime
2019-09-24,373,0.03040975861180311,0.22283308994072673,0.8900438106691865,20.9,0.7,25.0,1.0,2,1.0,High Risk Regime
2019-09-25,374,0.030581565157632506,0.22163044411992097,0.8981187183231681,18.4,0.0,20.1,0.0,2,1.0,High Risk Regime
2019-09-26,396,0.032299630615926465,0.22214586375740916,0.9042178507001116,19.9,0.7,19.0,1.0,2,1.0,High Risk Regime
2019-09-27,414,0.03341637316381754,0.2248088652177648,0.912378661627008,17.5,0.0,15.5,0.0,2,1.0,High Risk Regime
2019-09-28,312,0.025685078601494715,0.2248947684906795,0.918649600549781,21.1,0.0,19.9,0.0,2,1.0,High Risk Regime
2019-09-29,301,0.024911949145262433,0.22343441285112964,0.9151275663602784,21.0,0.0,18.6,0.0,2,1.0,High Risk Regime
2019-09-30,271,0.022678464049480287,0.22137273430117688,0.9079116914354437,17.8,0.2,17.4,1.0,2,1.0,High Risk Regime
2019-10-01,274,0.022678464049480287,0.20968988918477793,0.9065372390688086,21.3,0.3,20.4,1.0,2,1.0,High Risk Regime
2019-10-02,418,0.034619018984623315,0.20118546516622282,0.9059359161584056,24.8,2.3,26.0,1.0,2,1.0,High Risk Regime
2019-10-03,416,0.03436130916587922,0.20496520917446956,0.9199381496435014,14.4,10.0,23.7,1.0,2,1.0,High Risk Regime
2019-10-04,432,0.03556395498668499,0.2066832746327635,0.9236319903788335,15.3,0.6,30.2,1.0,2,1.0,High Risk Regime
2019-10-05,330,0.027231337513959283,0.20822953354522808,0.9293875096641182,11.0,0.0,17.0,0.0,2,1.0,High Risk Regime
2019-10-06,262,0.0220771411390774,0.20977579245769265,0.9258654754746156,17.9,2.1,23.8,1.0,2,1.0,High Risk Regime
2019-10-07,317,0.026458208057727,0.2064255648140194,0.9200240529164161,21.0,4.6,29.9,1.0,2,1.0,High Risk Regime
2019-10-08,322,0.026630014603556396,0.21037711536809553,0.9212266987372218,15.9,2.1,20.5,1.0,2,1.0,High Risk Regime
2019-10-09,226,0.018812816768318873,0.21450047246800102,0.9248346361996392,13.1,13.3,23.9,1.0,2,1.0,High Risk Regime
2019-10-10,377,0.031096984795120693,0.19800704406837902,0.9129799845374109,15.2,0.6,25.9,1.0,2,1.0,High Risk Regime
2019-10-11,376,0.03135469461386479,0.19465681642470578,0.912378661627008,14.5,0.0,28.0,0.0,2,1.0,High Risk Regime
2019-10-12,281,0.02345159350571257,0.1898462331414827,0.9117773387166052,15.1,0.0,19.0,0.0,2,1.0,High Risk Regime
2019-10-13,254,0.02113220513701572,0.18563697276866248,0.9014689459668414,14.4,0.1,15.1,1.0,2,1.0,High Risk Regime
2019-10-14,217,0.018211493857915987,0.1849497465853449,0.8890129713942101,16.5,0.2,17.6,1.0,2,1.0,High Risk Regime
2019-10-15,331,0.02740314405978868,0.1763594192938751,0.882226612833949,13.0,0.0,14.9,0.0,2,1.0,High Risk Regime
2019-10-16,397,0.03255734043467056,0.17713254875010737,0.8793059015548492,15.3,28.7,49.9,1.0,2,1.0,High Risk Regime
2019-10-17,362,0.02989433897431492,0.19182200841852073,0.8817970964693754,11.9,0.5,44.1,1.0,2,1.0,High Risk Regime
2019-10-18,378,0.031096984795120693,0.1905334593248003,0.879649514646508,11.2,0.0,28.3,0.0,2,1.0,High Risk Regime
2019-10-19,341,0.028348080061850356,0.19070526587062966,0.880508547375655,10.0,0.0,10.6,0.0,2,1.0,High Risk Regime
2019-10-20,293,0.024052916416115455,0.19585946224551157,0.8784468688257022,11.5,10.8,16.8,1.0,2,1.0,High Risk Regime
2019-10-21,322,0.026630014603556396,0.19920968988918478,0.8681384760759385,13.2,2.3,18.7,1.0,2,1.0,High Risk Regime
2019-10-22,347,0.028949402972253242,0.20822953354522808,0.8675371531655356,13.9,6.8,27.5,1.0,2,1.0,High Risk Regime
2019-10-23,410,0.033588179709646934,0.20960398591186324,0.869427025169659,15.2,4.1,22.5,1.0,2,1.0,High Risk Regime
2019-10-24,359,0.029293016063912033,0.21072072845975431,0.869684734988403,12.3,0.0,18.7,0.0,2,1.0,High Risk Regime
2019-10-25,380,0.03135469461386479,0.21046301864101022,0.8684820891675973,12.8,0.0,12.7,0.0,2,1.0,High Risk Regime
2019-10-26,330,0.027145434241044583,0.21063482518683962,0.8689975088050855,13.4,0.1,13.1,1.0,2,1.0,High Risk Regime
2019-10-27,284,0.023193883686968474,0.20968988918477793,0.8633278927927154,15.7,29.2,34.2,1.0,2,1.0,High Risk Regime
2019-10-28,366,0.030667468430547205,0.20891675972854565,0.8521604673138047,14.1,0.0,17.1,0.0,2,1.0,High Risk Regime
2019-10-29,387,0.032471437161755864,0.21269650373679236,0.8567992440511983,14.0,2.1,13.8,1.0,2,1.0,High Risk Regime
2019-10-30,338,0.02817627351602096,0.21613263465338028,0.8641869255218624,15.7,0.8,11.6,1.0,2,1.0,High Risk Regime
2019-10-31,352,0.029035306245167942,0.20994759900352203,0.8699424448071471,18.6,22.2,39.7,1.0,2,1.0,High Risk Regime
2019-11-01,446,0.036251181170002575,0.20934627609311915,0.8766429000944936,10.6,5.7,46.0,1.0,2,1.0,High Risk Regime
2019-11-02,284,0.02370930332445666,0.21501589210548921,0.8790481917361052,7.5,0.0,11.3,0.0,2,1.0,High Risk Regime
2019-11-03,284,0.02370930332445666,0.2110643415514131,0.867708959711365,7.7,0.0,18.4,0.0,2,1.0,High Risk Regime
2019-11-04,345,0.028691693153509147,0.2110643415514131,0.8549952753199896,8.2,0.0,20.1,0.0,2,1.0,High Risk Regime
2019-11-05,249,0.02113220513701572,0.20926037282020446,0.8562838244137102,11.0,0.6,15.1,1.0,2,1.0,High Risk Regime
2019-11-06,365,0.029293016063912033,0.1974057211579761,0.8551670818658191,8.4,0.0,15.3,0.0,2,1.0,High Risk Regime
2019-11-07,409,0.03436130916587922,0.19972510952667297,0.8592904389657245,9.1,4.0,21.1,1.0,2,1.0,High Risk Regime
2019-11-08,410,0.03384588952839103,0.20462159608281075,0.8667640237093033,2.2,0.1,31.9,1.0,2,1.0,High Risk Regime
2019-11-09,306,0.025685078601494715,0.20152907825788163,0.8825702259256077,0.6,0.0,14.0,0.0,2,1.0,High Risk Regime
2019-11-10,259,0.021304011682845115,0.203418950262005,0.8764710935486643,5.0,0.0,15.3,0.0,2,1.0,High Risk Regime
2019-11-11,282,0.02345159350571257,0.20127136843913754,0.8664204106176445,8.9,0.0,12.8,0.0,2,1.0,High Risk Regime
2019-11-12,352,0.029378919336826733,0.19585946224551157,0.8665063138905592,5.1,3.8,26.3,1.0,2,1.0,High Risk Regime
2019-11-13,328,0.027231337513959283,0.20470749935572546,0.8749248346361996,-2.2,0.0,26.0,0.0,2,1.0,High Risk Regime
2019-11-14,331,0.02731724078687398,0.20152907825788163,0.8844600979297311,1.2,0.0,14.3,0.0,2,1.0,High Risk Regime
2019-11-15,390,0.03212782407009707,0.1948286229705352,0.8844600979297311,4.3,0.0,20.3,0.0,2,1.0,High Risk Regime
2019-11-16,302,0.02516965896400653,0.1931105575122412,0.8838587750193282,2.0,0.0,28.2,0.0,2,1.0,High Risk Regime
2019-11-17,270,0.022592560776565587,0.19276694442058243,0.8787045786444464,1.5,0.0,26.7,0.0,2,1.0,High Risk Regime
2019-11-18,477,0.03900008590327291,0.1937118804226441,0.869427025169659,3.7,8.8,21.0,1.0,2,1.0,High Risk Regime
2019-11-19,374,0.031096984795120693,0.21046301864101022,0.8811098702860579,6.4,4.1,12.4,1.0,2,1.0,High Risk Regime
2019-11-20,309,0.026114594966068206,0.21235289064513357,0.8880680353921484,5.3,0.0,18.8,0.0,2,1.0,High Risk Regime
2019-11-21,399,0.03315866334507345,0.21072072845975431,0.8869512928442573,6.3,0.0,17.1,0.0,2,1.0,High Risk Regime
2019-11-22,397,0.032299630615926465,0.21656215101795379,0.8914182630358216,7.4,3.0,28.7,1.0,2,1.0,High Risk Regime
2019-11-23,295,0.024052916416115455,0.21716347392835667,0.8903015204879305,3.5,1.2,15.0,1.0,2,1.0,High Risk Regime
2019-11-24,299,0.025083755691091832,0.21656215101795379,0.8848037110213899,5.5,23.6,28.4,1.0,2,1.0,High Risk Regime
2019-11-25,368,0.030237952065973715,0.21905334593248002,0.8778455459152994,5.7,0.0,19.3,0.0,2,1.0,High Risk Regime
2019-11-26,429,0.03487672880336741,0.20968988918477793,0.8811098702860579,7.0,0.0,11.5,0.0,2,1.0,High Risk Regime
2019-11-27,342,0.02851988660767975,0.21441456919508634,0.8935658448586891,9.4,1.1,25.0,1.0,2,1.0,High Risk Regime
2019-11-28,223,0.018383300403745383,0.21724937720127138,0.8915041663087364,7.2,0.0,37.5,0.0,2,1.0,High Risk Regime
2019-11-29,252,0.020874495318271628,0.2021304011682845,0.8774160295507258,1.4,0.0,27.5,0.0,2,1.0,High Risk Regime
2019-11-30,269,0.0219912378661627,0.18967442659565328,0.8700283480800618,1.5,0.0,16.2,0.0,2,1.0,High Risk Regime
2019-12-01,227,0.018555106949574778,0.18744094149987114,0.8628983764281419,-0.1,17.2,34.8,1.0,2,1.0,High Risk Regime
2019-12-02,342,0.028433983334765055,0.1812559058500129,0.844085559659823,1.4,15.0,31.5,1.0,2,1.0,High Risk Regime
2019-12-03,395,0.03272914698049996,0.17902242075423075,0.8490679494888755,0.4,2.5,27.7,1.0,2,1.0,High Risk Regime
2019-12-04,328,0.027059530968129887,0.176101709475131,0.858603212782407,1.7,0.0,15.0,0.0,2,1.0,High Risk Regime
2019-12-05,338,0.027660853878532773,0.17489906365432523,0.8571428571428571,2.7,0.0,31.4,0.0,2,1.0,High Risk Regime
2019-12-06,316,0.026458208057727,0.1847779400395155,0.8647882484322653,3.8,0.0,26.7,0.0,2,1.0,High Risk Regime
2019-12-07,332,0.026973627695215188,0.1902757495060562,0.8605789880594451,0.3,0.0,22.8,0.0,2,1.0,High Risk Regime
2019-12-08,264,0.021733528047418606,0.19568765569968216,0.8539644360450133,0.0,0.0,18.4,0.0,2,1.0,High Risk Regime
2019-12-09,457,0.03753973026372305,0.198866076797526,0.8414225581994674,8.2,21.4,28.0,1.0,2,1.0,High Risk Regime
2019-12-10,379,0.0308392749763766,0.20874495318271627,0.8543939524095868,11.4,8.8,28.3,1.0,2,1.0,High Risk Regime
2019-12-11,337,0.028433983334765055,0.2073705008160811,0.8647023451593505,2.1,8.4,23.2,1.0,2,1.0,High Risk Regime
2019-12-12,362,0.029636629155570828,0.20814363027231336,0.869427025169659,-1.4,0.0,21.9,0.0,2,1.0,High Risk Regime
2019-12-13,477,0.039429602267846406,0.21020530882226612,0.870286057898806,4.0,14.6,15.6,1.0,2,1.0,High Risk Regime
2019-12-14,357,0.029035306245167942,0.22403573576153252,0.883085645563096,9.9,22.1,28.0,1.0,2,1.0,High Risk Regime
2019-12-15,309,0.025427368782750624,0.22618331758439997,0.8853191306588781,5.5,0.0,32.4,0.0,2,1.0,High Risk Regime
2019-12-16,300,0.02516965896400653,0.23004896486556137,0.8783609655527875,1.2,1.3,13.0,1.0,2,1.0,High Risk Regime
2019-12-17,445,0.035907568078343784,0.21656215101795379,0.8781891590069582,0.6,25.1,21.7,1.0,2,1.0,High Risk Regime
2019-12-18,414,0.034103599347135125,0.22223176703032385,0.8932222317670303,0.0,0.3,30.8,1.0,2,1.0,High Risk Regime
2019-12-19,428,0.034962632076282106,0.2288463190447556,0.8878103255734043,-5.9,0.0,34.2,0.0,2,1.0,High Risk Regime
2019-12-20,416,0.034447212438793916,0.23451593505712567,0.892449102310798,-3.4,0.0,17.6,0.0,2,1.0,High Risk Regime
2019-12-21,316,0.025856885147324114,0.22927583540932908,0.9016407525126707,-3.0,0.0,14.8,0.0,2,1.0,High Risk Regime
2019-12-22,297,0.024396529507774246,0.22575380121982647,0.8945107808607508,0.6,0.0,18.1,0.0,2,1.0,High Risk Regime
2019-12-23,345,0.028777596426423847,0.22472296194485009,0.885920453569281,4.3,0.0,17.6,0.0,2,1.0,High Risk Regime
2019-12-24,318,0.026200498238982906,0.2285886092260115,0.8902156172150159,3.4,0.0,21.4,0.0,2,1.0,High Risk Regime
2019-12-25,148,0.012541877845545916,0.21767889356584486,0.8918477794003952,0.7,0.0,10.0,0.0,2,1.0,High Risk Regime
2019-12-26,247,0.020359075680783437,0.1948286229705352,0.8729490593591616,2.8,0.3,12.0,1.0,2,1.0,High Risk Regime
2019-12-27,257,0.021304011682845115,0.17928013057297484,0.8573146636886866,7.6,0.1,16.2,1.0,2,1.0,High Risk Regime
2019-12-28,217,0.018297397130830683,0.16562151017953783,0.8500128854909372,5.8,0.0,18.8,0.0,2,1.0,High Risk Regime
2019-12-29,235,0.019500042951636456,0.15711708616098274,0.849497465853449,2.9,4.8,12.5,1.0,2,1.0,High Risk Regime
2019-12-30,324,0.026887724422300488,0.15179108324027146,0.8480371102138992,4.5,22.7,28.3,1.0,2,1.0,High Risk Regime
2019-12-31,269,0.022248947684906796,0.1499871145090628,0.8527617902242075,4.0,0.2,23.5,1.0,2,1.0,High Risk Regime
2020-01-01,200,0.016407525126707328,0.14577785413624259,0.8563697276866249,2.3,0.0,28.2,0.0,2,1.0,High Risk Regime
2020-01-02,239,0.020015462589124646,0.1502448243278069,0.8441714629327377,2.5,0.0,17.3,0.0,2,1.0,High Risk Regime
2020-01-03,269,0.02242075423073619,0.1495575981444893,0.8307705523580449,6.6,4.0,12.4,1.0,2,1.0,High Risk Regime
2020-01-04,214,0.01803968731208659,0.15058843741946568,0.8257022592560777,7.8,6.2,24.9,1.0,2,1.0,High Risk Regime
2020-01-05,179,0.01503307276007216,0.15033072760072158,0.8150502534146551,2.8,0.9,37.1,1.0,2,1.0,High Risk Regime
